line-id,part-name,group-name,subgroup-name,asset,account,amount,direction,date
721,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
722,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,109,Ertrag,2013-31-12
723,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,sonstige Transfererträge,0,Ertrag,2013-31-12
724,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
725,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
726,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
727,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
728,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
729,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
730,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,Personalaufwendungen,-79350,Aufwendung,2013-31-12
731,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
732,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2013-31-12
733,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,planmäßige Abschreibungen,-491,Aufwendung,2013-31-12
734,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
735,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,Transferaufwendungen,-1460650,Aufwendung,2013-31-12
736,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Eingliede-rungsleistungen,sonstige ordentliche Aufwendungen,0,Aufwendung,2013-31-12
737,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
738,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2013-31-12
739,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,sonstige Transfererträge,0,Ertrag,2013-31-12
740,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
741,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
742,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
743,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
744,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
745,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
746,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,Personalaufwendungen,0,Aufwendung,2013-31-12
747,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
748,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2013-31-12
749,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,planmäßige Abschreibungen,0,Aufwendung,2013-31-12
750,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
751,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,Transferaufwendungen,0,Aufwendung,2013-31-12
752,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Einmalige Leistungen,sonstige ordentliche Aufwendungen,-1354200,Aufwendung,2013-31-12
753,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
754,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2013-31-12
755,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,sonstige Transfererträge,0,Ertrag,2013-31-12
756,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
757,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
758,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,Kostenerstattungen und Kostenumlagen,577650,Ertrag,2013-31-12
759,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
760,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
761,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
762,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,Personalaufwendungen,-346000,Aufwendung,2013-31-12
763,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
764,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,Aufwendungen für Sach- und Dienstleistungen,-10000,Aufwendung,2013-31-12
765,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,planmäßige Abschreibungen,-5650,Aufwendung,2013-31-12
766,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
767,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,Transferaufwendungen,-4290000,Aufwendung,2013-31-12
768,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,Leistung für Bildung und Teilhabe § 28 SGB II,sonstige ordentliche Aufwendungen,-1414350,Aufwendung,2013-31-12
769,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
770,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2013-31-12
771,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,sonstige Transfererträge,0,Ertrag,2013-31-12
772,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
773,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
774,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,Kostenerstattungen und Kostenumlagen,14181400,Ertrag,2013-31-12
775,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
776,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
777,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
778,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,Personalaufwendungen,-14181450,Aufwendung,2013-31-12
779,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
780,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,Aufwendungen für Sach- und Dienstleistungen,-29000,Aufwendung,2013-31-12
781,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,planmäßige Abschreibungen,0,Aufwendung,2013-31-12
782,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
783,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,Transferaufwendungen,0,Aufwendung,2013-31-12
784,Soziale Hilfen,Grundsicherung für Arbeitssuchende nach SGB II,SGB II Verwaltungskosten in Jobcentern,sonstige ordentliche Aufwendungen,-5546350,Aufwendung,2013-31-12
785,Soziale Hilfen,Hilfen für Asylbewerber,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
786,Soziale Hilfen,Hilfen für Asylbewerber,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,-54,Ertrag,2013-31-12
787,Soziale Hilfen,Hilfen für Asylbewerber,,sonstige Transfererträge,-165000,Ertrag,2013-31-12
788,Soziale Hilfen,Hilfen für Asylbewerber,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
789,Soziale Hilfen,Hilfen für Asylbewerber,,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
790,Soziale Hilfen,Hilfen für Asylbewerber,,Kostenerstattungen und Kostenumlagen,-1739000,Ertrag,2013-31-12
791,Soziale Hilfen,Hilfen für Asylbewerber,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
792,Soziale Hilfen,Hilfen für Asylbewerber,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
793,Soziale Hilfen,Hilfen für Asylbewerber,,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
794,Soziale Hilfen,Hilfen für Asylbewerber,,Personalaufwendungen,499600,Aufwendung,2013-31-12
795,Soziale Hilfen,Hilfen für Asylbewerber,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
796,Soziale Hilfen,Hilfen für Asylbewerber,,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2013-31-12
797,Soziale Hilfen,Hilfen für Asylbewerber,,planmäßige Abschreibungen,2841,Aufwendung,2013-31-12
798,Soziale Hilfen,Hilfen für Asylbewerber,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
799,Soziale Hilfen,Hilfen für Asylbewerber,,Transferaufwendungen,3422400,Aufwendung,2013-31-12
800,Soziale Hilfen,Hilfen für Asylbewerber,,sonstige ordentliche Aufwendungen,3500,Aufwendung,2013-31-12
801,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
802,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,25,Ertrag,2013-31-12
803,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,sonstige Transfererträge,0,Ertrag,2013-31-12
804,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,öffentlich-rechtliche Leistungsentgelte,2000400,Ertrag,2013-31-12
805,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
806,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,Kostenerstattungen und Kostenumlagen,861100,Ertrag,2013-31-12
807,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
808,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
809,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
810,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,Personalaufwendungen,-227550,Aufwendung,2013-31-12
811,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
812,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,Aufwendungen für Sach- und Dienstleistungen,-72000,Aufwendung,2013-31-12
813,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,planmäßige Abschreibungen,-5963,Aufwendung,2013-31-12
814,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
815,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,Transferaufwendungen,-3598900,Aufwendung,2013-31-12
816,Soziale Hilfen,Soziale Einrichtungen ohne Jugendhilfe,,sonstige ordentliche Aufwendungen,-34200,Aufwendung,2013-31-12
817,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
818,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,108,Ertrag,2013-31-12
819,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,sonstige Transfererträge,0,Ertrag,2013-31-12
820,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
821,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
822,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
823,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
824,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
825,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
826,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,Personalaufwendungen,-69000,Aufwendung,2013-31-12
827,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
828,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2013-31-12
829,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,planmäßige Abschreibungen,-20074,Aufwendung,2013-31-12
830,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
831,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,Transferaufwendungen,-3546000,Aufwendung,2013-31-12
832,Soziale Hilfen,Förderung von Trägern der Wohlfahrtspflege,,sonstige ordentliche Aufwendungen,-10000,Aufwendung,2013-31-12
833,Soziale Hilfen,Unterhaltsvorschussleistungen,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
834,Soziale Hilfen,Unterhaltsvorschussleistungen,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,42,Ertrag,2013-31-12
835,Soziale Hilfen,Unterhaltsvorschussleistungen,,sonstige Transfererträge,1083000,Ertrag,2013-31-12
836,Soziale Hilfen,Unterhaltsvorschussleistungen,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
837,Soziale Hilfen,Unterhaltsvorschussleistungen,,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
838,Soziale Hilfen,Unterhaltsvorschussleistungen,,Kostenerstattungen und Kostenumlagen,6220000,Ertrag,2013-31-12
839,Soziale Hilfen,Unterhaltsvorschussleistungen,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
840,Soziale Hilfen,Unterhaltsvorschussleistungen,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
841,Soziale Hilfen,Unterhaltsvorschussleistungen,,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
842,Soziale Hilfen,Unterhaltsvorschussleistungen,,Personalaufwendungen,-1179250,Aufwendung,2013-31-12
843,Soziale Hilfen,Unterhaltsvorschussleistungen,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
844,Soziale Hilfen,Unterhaltsvorschussleistungen,,Aufwendungen für Sach- und Dienstleistungen,-17350,Aufwendung,2013-31-12
845,Soziale Hilfen,Unterhaltsvorschussleistungen,,planmäßige Abschreibungen,-9022,Aufwendung,2013-31-12
846,Soziale Hilfen,Unterhaltsvorschussleistungen,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
847,Soziale Hilfen,Unterhaltsvorschussleistungen,,Transferaufwendungen,-9441350,Aufwendung,2013-31-12
848,Soziale Hilfen,Unterhaltsvorschussleistungen,,sonstige ordentliche Aufwendungen,-577750,Aufwendung,2013-31-12
849,Soziale Hilfen,Betreuungsleistungen,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
850,Soziale Hilfen,Betreuungsleistungen,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,113,Ertrag,2013-31-12
851,Soziale Hilfen,Betreuungsleistungen,,sonstige Transfererträge,0,Ertrag,2013-31-12
852,Soziale Hilfen,Betreuungsleistungen,,öffentlich-rechtliche Leistungsentgelte,300,Ertrag,2013-31-12
853,Soziale Hilfen,Betreuungsleistungen,,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
854,Soziale Hilfen,Betreuungsleistungen,,Kostenerstattungen und Kostenumlagen,250,Ertrag,2013-31-12
855,Soziale Hilfen,Betreuungsleistungen,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
856,Soziale Hilfen,Betreuungsleistungen,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
857,Soziale Hilfen,Betreuungsleistungen,,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
858,Soziale Hilfen,Betreuungsleistungen,,Personalaufwendungen,-960350,Aufwendung,2013-31-12
859,Soziale Hilfen,Betreuungsleistungen,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
860,Soziale Hilfen,Betreuungsleistungen,,Aufwendungen für Sach- und Dienstleistungen,-10000,Aufwendung,2013-31-12
861,Soziale Hilfen,Betreuungsleistungen,,planmäßige Abschreibungen,-5927,Aufwendung,2013-31-12
862,Soziale Hilfen,Betreuungsleistungen,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
863,Soziale Hilfen,Betreuungsleistungen,,Transferaufwendungen,-21800,Aufwendung,2013-31-12
864,Soziale Hilfen,Betreuungsleistungen,,sonstige ordentliche Aufwendungen,-10100,Aufwendung,2013-31-12
865,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
866,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2013-31-12
867,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,sonstige Transfererträge,0,Ertrag,2013-31-12
868,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
869,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
870,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
871,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
872,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
873,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
874,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,Personalaufwendungen,0,Aufwendung,2013-31-12
875,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
876,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2013-31-12
877,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,planmäßige Abschreibungen,0,Aufwendung,2013-31-12
878,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
879,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,Transferaufwendungen,0,Aufwendung,2013-31-12
880,Soziale Hilfen,Hilfen für Heimkinder und politische Häftlinge,,sonstige ordentliche Aufwendungen,-700,Aufwendung,2013-31-12
881,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
882,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2013-31-12
883,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,sonstige Transfererträge,0,Ertrag,2013-31-12
884,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
885,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
886,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
887,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
888,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
889,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
890,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,Personalaufwendungen,0,Aufwendung,2013-31-12
891,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
892,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2013-31-12
893,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,planmäßige Abschreibungen,0,Aufwendung,2013-31-12
894,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
895,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,Transferaufwendungen,-300800,Aufwendung,2013-31-12
896,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Kinderzuschlagsempfängern,sonstige ordentliche Aufwendungen,0,Aufwendung,2013-31-12
897,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Wohngeldempfängern,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
898,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Wohngeldempfängern,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,37,Ertrag,2013-31-12
899,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Wohngeldempfängern,sonstige Transfererträge,0,Ertrag,2013-31-12
900,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Wohngeldempfängern,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
901,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Wohngeldempfängern,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
902,Soziale Hilfen,Bildung und Teilhabe nach § 6b BKGG,BuT für Kinder von Wohngeldempfängern,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
